instance,tw,detkdecomp
hypergraphs_sqlshare_q2630.hg,1,0.27
hypergraphs_sqlshare_q2635.hg,1,0.24
hypergraphs_sqlshare_q2636.hg,1,0.2
hypergraphs_sqlshare_q2693.hg,1,0.21
hypergraphs_sqlshare_q2702.hg,1,0.23
hypergraphs_sqlshare_q2714.hg,1,0.12
hypergraphs_sqlshare_q2715.hg,1,0.27
hypergraphs_sqlshare_q2717.hg,1,0.26
hypergraphs_sqlshare_q2721.hg,1,0.24
hypergraphs_sqlshare_q2888.hg,1,0.22
hypergraphs_sqlshare_q2891.hg,1,0.11
hypergraphs_sqlshare_q3365.hg,1,0.12
hypergraphs_sqlshare_q3371.hg,1,0.41
hypergraphs_sqlshare_q3425.hg,1,0.21
hypergraphs_sqlshare_q3426.hg,1,0.71
hypergraphs_sqlshare_q3586.hg,1,0.65
hypergraphs_sqlshare_q3587.hg,1,0.63
hypergraphs_sqlshare_q3594.hg,1,0.24
hypergraphs_sqlshare_q3598.hg,1,0.22
hypergraphs_sqlshare_q3599.hg,1,0.23
hypergraphs_sqlshare_q3605.hg,1,0.24
hypergraphs_sqlshare_q3608.hg,1,0.22
hypergraphs_sqlshare_q3610.hg,1,0.19
hypergraphs_sqlshare_q3611.hg,1,0.13
hypergraphs_sqlshare_q3612.hg,1,0.28
hypergraphs_sqlshare_q3613.hg,1,0.23
hypergraphs_sqlshare_q3614.hg,1,0.25
hypergraphs_sqlshare_q3615.hg,1,0.24
hypergraphs_sqlshare_q3616.hg,1,0.23
hypergraphs_sqlshare_q3617.hg,1,0.13
hypergraphs_sqlshare_q3618.hg,1,0.56
hypergraphs_sqlshare_q3619.hg,1,0.37
hypergraphs_sqlshare_q3620.hg,1,0.48
hypergraphs_sqlshare_q3621.hg,1,0.52
hypergraphs_sqlshare_q3622.hg,1,0.52
hypergraphs_sqlshare_q3623.hg,1,0.57
hypergraphs_sqlshare_q3624.hg,1,0.22
hypergraphs_sqlshare_q3655.hg,1,0.41
hypergraphs_sqlshare_q3658.hg,1,0.23
hypergraphs_sqlshare_q3660.hg,1,0.23
hypergraphs_sqlshare_q3661.hg,1,0.13
hypergraphs_sqlshare_q3662.hg,1,0.25
hypergraphs_sqlshare_q3663.hg,1,0.29
hypergraphs_sqlshare_q3664.hg,1,0.24
hypergraphs_sqlshare_q3665.hg,1,0.3
hypergraphs_sqlshare_q3666.hg,1,0.23
hypergraphs_sqlshare_q3667.hg,1,0.25
hypergraphs_sqlshare_q3668.hg,1,0.29
hypergraphs_sqlshare_q3669.hg,1,0.34
hypergraphs_sqlshare_q3670.hg,1,0.33
hypergraphs_sqlshare_q3671.hg,1,0.34
hypergraphs_sqlshare_q3672.hg,1,0.35
hypergraphs_sqlshare_q3673.hg,1,0.26
hypergraphs_sqlshare_q3674.hg,1,0.3
hypergraphs_sqlshare_q3675.hg,1,0.34
hypergraphs_sqlshare_q3676.hg,1,0.37
hypergraphs_sqlshare_q3677.hg,1,0.43
hypergraphs_sqlshare_q3678.hg,1,0.25
hypergraphs_sqlshare_q3679.hg,1,0.43
hypergraphs_sqlshare_q3680.hg,1,0.36
hypergraphs_sqlshare_q3681.hg,1,0.39
hypergraphs_sqlshare_q3682.hg,1,0.41
hypergraphs_sqlshare_q3684.hg,1,0.28
hypergraphs_sqlshare_q3685.hg,1,0.6
hypergraphs_sqlshare_q3694.hg,1,0.33
hypergraphs_sqlshare_q3741.hg,1,0.34
hypergraphs_sqlshare_q3747.hg,1,0.2
hypergraphs_sqlshare_q3755.hg,1,0.19
hypergraphs_sqlshare_q3808.hg,1,0.21
hypergraphs_sqlshare_q3810.hg,1,0.11
hypergraphs_sqlshare_q3822.hg,1,0.24
hypergraphs_sqlshare_q3823.hg,1,0.22
hypergraphs_sqlshare_q3833.hg,1,0.24
hypergraphs_sqlshare_q3838.hg,1,0.17
hypergraphs_sqlshare_q3843.hg,1,0.17
hypergraphs_sqlshare_q3943.hg,1,0.62
hypergraphs_sqlshare_q3965.hg,1,0.26
hypergraphs_sqlshare_q3983.hg,1,0.41
hypergraphs_sqlshare_q4009.hg,1,0.13
hypergraphs_sqlshare_q4028.hg,1,0.2
hypergraphs_sqlshare_q4034.hg,1,0.25
hypergraphs_sqlshare_q4040.hg,1,0.2
hypergraphs_sqlshare_q4046.hg,1,0.22
hypergraphs_sqlshare_q4052.hg,1,0.23
hypergraphs_sqlshare_q4070.hg,1,0.22
hypergraphs_sqlshare_q4071.hg,1,0.21
hypergraphs_sqlshare_q4083.hg,1,0.23
hypergraphs_sqlshare_q4084.hg,1,0.28
hypergraphs_sqlshare_q4214.hg,1,0.12
hypergraphs_sqlshare_q4215.hg,1,0.16
hypergraphs_sqlshare_q4216.hg,1,0.26
hypergraphs_sqlshare_q4217.hg,1,0.77
hypergraphs_sqlshare_q4221.hg,1,0.66
hypergraphs_sqlshare_q4222.hg,1,0.7
hypergraphs_sqlshare_q4290.hg,1,0.51
hypergraphs_sqlshare_q4297.hg,1,0.26
hypergraphs_sqlshare_q4352.hg,1,0.3
hypergraphs_sqlshare_q4362.hg,1,0.32
hypergraphs_sqlshare_q4371.hg,1,0.18
hypergraphs_sqlshare_q4374.hg,1,0.28
hypergraphs_sqlshare_q4444.hg,1,0.8
hypergraphs_sqlshare_q4446.hg,1,0.85
hypergraphs_sqlshare_q4514.hg,1,0.39
hypergraphs_sqlshare_q4578.hg,1,0.65
hypergraphs_sqlshare_q4579.hg,1,0.64
hypergraphs_sqlshare_q4606.hg,1,0.24
hypergraphs_sqlshare_q4654.hg,1,0.23
hypergraphs_sqlshare_q4657.hg,1,0.46
hypergraphs_sqlshare_q4663.hg,1,0.5
hypergraphs_sqlshare_q4757.hg,1,0.95
hypergraphs_sqlshare_q4761.hg,1,0.29
hypergraphs_sqlshare_q4762.hg,1,0.32
hypergraphs_sqlshare_q4763.hg,1,0.23
hypergraphs_sqlshare_q4764.hg,1,0.24
hypergraphs_sqlshare_q4765.hg,1,0.24
hypergraphs_sqlshare_q4772.hg,1,0.29
hypergraphs_sqlshare_q4773.hg,1,0.36
hypergraphs_sqlshare_q4774.hg,1,0.27
hypergraphs_sqlshare_q4829.hg,1,0.22
hypergraphs_sqlshare_q4883.hg,1,0.19
hypergraphs_sqlshare_q4884.hg,1,0.18
hypergraphs_sqlshare_q4887.hg,1,0.26
hypergraphs_sqlshare_q4902.hg,1,0.17
hypergraphs_sqlshare_q5176.hg,1,0.19
hypergraphs_sqlshare_q5177.hg,1,0.21
hypergraphs_sqlshare_q5230.hg,1,0.22
hypergraphs_sqlshare_q5273.hg,1,0.22
hypergraphs_sqlshare_q5275.hg,1,0.14
hypergraphs_sqlshare_q5277.hg,1,0.3
hypergraphs_sqlshare_q5466.hg,1,0.22
hypergraphs_sqlshare_q547.hg,2,0.23
hypergraphs_sqlshare_q5631.hg,1,0.24
hypergraphs_sqlshare_q588.hg,1,0.21
hypergraphs_sqlshare_q5978.hg,1,0.19
hypergraphs_sqlshare_q6031.hg,1,0.23
hypergraphs_sqlshare_q6032.hg,1,0.25
hypergraphs_sqlshare_q6034.hg,1,0.21
hypergraphs_sqlshare_q6036.hg,1,0.25
hypergraphs_sqlshare_q6104.hg,1,0.21
hypergraphs_sqlshare_q6105.hg,1,0.25
hypergraphs_sqlshare_q6106.hg,1,0.27
hypergraphs_sqlshare_q6107.hg,1,0.2
hypergraphs_sqlshare_q6145.hg,1,0.19
hypergraphs_sqlshare_q6195.hg,1,0.13
hypergraphs_sqlshare_q6239.hg,1,0.14
hypergraphs_sqlshare_q6250.hg,1,0.24
hypergraphs_sqlshare_q6251.hg,1,0.2
hypergraphs_sqlshare_q6305.hg,1,0.19
hypergraphs_sqlshare_q6323.hg,1,0.23
hypergraphs_sqlshare_q6330.hg,1,0.23
hypergraphs_sqlshare_q6331.hg,1,0.22
hypergraphs_sqlshare_q6342.hg,1,0.19
hypergraphs_sqlshare_q6351.hg,1,0.21
hypergraphs_sqlshare_q6437.hg,1,0.23
hypergraphs_sqlshare_q643.hg,1,0.23
hypergraphs_sqlshare_q6440.hg,1,0.22
hypergraphs_sqlshare_q6507.hg,1,0.22
hypergraphs_sqlshare_q6522.hg,1,0.12
hypergraphs_sqlshare_q6544.hg,1,0.2
hypergraphs_sqlshare_q6546.hg,1,0.21
hypergraphs_sqlshare_q6556.hg,1,0.18
hypergraphs_sqlshare_q6562.hg,1,0.18
hypergraphs_sqlshare_q6905.hg,1,0.17
hypergraphs_sqlshare_q6952.hg,1,0.26
hypergraphs_sqlshare_q7026.hg,1,0.28
hypergraphs_sqlshare_q7213.hg,1,0.16
hypergraphs_sqlshare_q741.hg,1,0.16
hypergraphs_sqlshare_q8567.hg,1,0.2
hypergraphs_sqlshare_q8666.hg,1,0.2
hypergraphs_sqlshare_q8668.hg,1,0.25
hypergraphs_sqlshare_q8676.hg,1,0.2
hypergraphs_sqlshare_q8677.hg,1,0.21
hypergraphs_sqlshare_q8678.hg,1,0.2
hypergraphs_sqlshare_q8680.hg,1,0.22
hypergraphs_sqlshare_q8682.hg,1,0.2
hypergraphs_sqlshare_q8683.hg,1,0.21
hypergraphs_sqlshare_q8685.hg,1,0.15
hypergraphs_sqlshare_q8687.hg,1,0.22
hypergraphs_sqlshare_q8714.hg,1,0.22
hypergraphs_sqlshare_q8733.hg,1,0.14
hypergraphs_sqlshare_q8734.hg,1,0.11
hypergraphs_sqlshare_q8735.hg,1,0.23
hypergraphs_sqlshare_q8773.hg,1,0.24
hypergraphs_sqlshare_q8821.hg,1,0.24
hypergraphs_sqlshare_q8863.hg,1,0.21
hypergraphs_sqlshare_q8872.hg,1,0.19
hypergraphs_sqlshare_q8874.hg,1,0.19
hypergraphs_sqlshare_q8875.hg,1,0.23
hypergraphs_sqlshare_q9862.hg,1,0.28
hypergraphs_sqlshare_q9863.hg,1,0.14
hypergraphs_sqlshare_q9879.hg,1,0.12
hypergraphs_sqlshare_q9880.hg,1,0.2
hypergraphs_sqlshare_q9881.hg,1,0.2
hypergraphs_sqlshare_q9884.hg,1,0.23
hypergraphs_sqlshare_q9886.hg,1,0.19
hypergraphs_sqlshare_q9889.hg,1,0.2
hypergraphs_sqlshare_q9891.hg,1,0.2
hypergraphs_sqlshare_q9906.hg,1,0.19
hypergraphs_sqlshare_v143.hg,1,0.18
hypergraphs_sqlshare_v147.hg,1,0.17
hypergraphs_sqlshare_v148.hg,1,0.2
hypergraphs_sqlshare_v149.hg,1,0.22
hypergraphs_sqlshare_v157.hg,1,0.21
hypergraphs_sqlshare_v170.hg,1,0.19
hypergraphs_sqlshare_v185.hg,1,0.2
hypergraphs_sqlshare_v192.hg,1,0.18
hypergraphs_sqlshare_v201.hg,1,0.25
hypergraphs_sqlshare_v207.hg,1,0.21
hypergraphs_sqlshare_v212.hg,1,0.18
hypergraphs_sqlshare_v218.hg,1,0.19
hypergraphs_sqlshare_v2194.hg,1,0.18
hypergraphs_sqlshare_v221.hg,1,0.23
hypergraphs_sqlshare_v225.hg,1,0.25
hypergraphs_sqlshare_v229.hg,1,0.21
hypergraphs_sqlshare_v2362.hg,1,0.21
hypergraphs_sqlshare_v2379.hg,1,0.18
hypergraphs_sqlshare_v2403.hg,1,0.13
hypergraphs_sqlshare_v246.hg,1,0.23
hypergraphs_sqlshare_v2522.hg,1,0.11
hypergraphs_sqlshare_v2523.hg,1,0.11
hypergraphs_sqlshare_v256.hg,1,0.21
hypergraphs_sqlshare_v264.hg,1,0.21
hypergraphs_sqlshare_v274.hg,1,0.21
hypergraphs_sqlshare_v2972.hg,1,0.17
hypergraphs_sqlshare_v2974.hg,1,0.22
hypergraphs_sqlshare_v2980.hg,1,0.21
hypergraphs_sqlshare_v2982.hg,1,0.22
hypergraphs_sqlshare_v3006.hg,1,0.23
hypergraphs_sqlshare_v3009.hg,1,0.21
hypergraphs_sqlshare_v3023.hg,1,0.21
hypergraphs_sqlshare_v3025.hg,1,0.21
hypergraphs_sqlshare_v3026.hg,1,0.21
hypergraphs_sqlshare_v3028.hg,1,0.17
hypergraphs_sqlshare_v3049.hg,1,0.17
hypergraphs_sqlshare_v3050.hg,1,0.2
hypergraphs_sqlshare_v3066.hg,1,0.19
hypergraphs_sqlshare_v3321.hg,1,0.28
hypergraphs_sqlshare_v3346.hg,1,0.18
hypergraphs_sqlshare_v3553.hg,1,0.2
hypergraphs_sqlshare_v3555.hg,1,0.2
hypergraphs_sqlshare_v3556.hg,1,0.2
hypergraphs_sqlshare_v3679.hg,1,0.24
hypergraphs_sqlshare_v3688.hg,1,0.2
hypergraphs_sqlshare_v3704.hg,1,0.19
hypergraphs_sqlshare_v3706.hg,1,0.23
hypergraphs_sqlshare_v3710.hg,1,0.21
hypergraphs_sqlshare_v3719.hg,1,0.23
hypergraphs_sqlshare_v3726.hg,1,0.11
hypergraphs_sqlshare_v3757.hg,1,0.22
hypergraphs_sqlshare_v378.hg,1,0.21
hypergraphs_sqlshare_v3900.hg,1,0.25
hypergraphs_sqlshare_v3910.hg,1,0.28
hypergraphs_sqlshare_v3914.hg,1,0.28
hypergraphs_sqlshare_v3938.hg,1,0.22
hypergraphs_sqlshare_v3939.hg,1,0.24
hypergraphs_sqlshare_v488.hg,1,0.21
hypergraphs_sqlshare_v492.hg,1,0.1
hypergraphs_STB-128-q10.hg,1,0.13
hypergraphs_STB-128-q11.hg,1,0.15
hypergraphs_STB-128-q12.hg,1,0.31
hypergraphs_STB-128-q13.hg,1,0.31
hypergraphs_STB-128-q14.hg,1,0.22
hypergraphs_STB-128-q15.hg,1,0.22
hypergraphs_STB-128-q16.hg,1,0.25
hypergraphs_STB-128-q17.hg,1,0.26
hypergraphs_STB-128-q18.hg,1,0.29
hypergraphs_STB-128-q19.hg,1,0.27
hypergraphs_STB-128-q1.hg,1,0.23
hypergraphs_STB-128-q20.hg,1,0.25
hypergraphs_STB-128-q2.hg,1,0.27
hypergraphs_STB-128-q3.hg,1,0.2
hypergraphs_STB-128-q4.hg,1,0.22
hypergraphs_STB-128-q5.hg,1,0.24
hypergraphs_STB-128-q6.hg,1,0.24
hypergraphs_STB-128-q7.hg,1,0.27
hypergraphs_STB-128-q8.hg,1,0.23
hypergraphs_STB-128-q9.hg,1,0.21
hypergraphs_tpch-manual-q10.hg,1,0.22
hypergraphs_tpch-manual-q11.hg,1,0.24
hypergraphs_tpch-manual-q12.hg,1,0.14
hypergraphs_tpch-manual-q13.hg,1,0.21
hypergraphs_tpch-manual-q1.hg,1,0.22
hypergraphs_tpch-manual-q2.hg,1,0.21
hypergraphs_tpch-manual-q3.hg,1,0.13
hypergraphs_tpch-manual-q4.hg,1,0.24
hypergraphs_tpch-manual-q5.hg,1,0.25
hypergraphs_tpch-manual-q6.hg,1,0.25
hypergraphs_tpch-manual-q7.hg,1,0.22
hypergraphs_tpch-manual-q8.hg,1,0.24
hypergraphs_tpch-manual-q9.hg,1,0.12
hypergraphs_tpch-synthetic-q10.hg,1,0.14
hypergraphs_tpch-synthetic-q11.hg,1,0.19
hypergraphs_tpch-synthetic-q12.hg,1,0.19
hypergraphs_tpch-synthetic-q13.hg,1,0.24
hypergraphs_tpch-synthetic-q14.hg,1,0.23
hypergraphs_tpch-synthetic-q15.hg,1,0.23
hypergraphs_tpch-synthetic-q16.hg,2,0.27
hypergraphs_tpch-synthetic-q17.hg,1,0.24
hypergraphs_tpch-synthetic-q18.hg,1,0.25
hypergraphs_tpch-synthetic-q19.hg,1,0.22
hypergraphs_tpch-synthetic-q1.hg,1,0.21
hypergraphs_tpch-synthetic-q20.hg,1,0.23
hypergraphs_tpch-synthetic-q2.hg,1,0.14
hypergraphs_tpch-synthetic-q3.hg,1,0.19
hypergraphs_tpch-synthetic-q4.hg,1,0.2
hypergraphs_tpch-synthetic-q5.hg,1,0.21
hypergraphs_tpch-synthetic-q6.hg,1,0.23
hypergraphs_tpch-synthetic-q7.hg,1,0.23
hypergraphs_tpch-synthetic-q8.hg,1,0.25
hypergraphs_tpch-synthetic-q9.hg,1,0.25
hypergraphs_uf20-01.hg,-1,TO
hypergraphs_uf20-099.hg,-1,TO
totals,-,1456
