instance,char_rem,n,kn,time,phase,minseps,pmcs
phylogeny_ms_exp1_k_40_5.phy,-1,3286,2130,TO,2,172299,13
phylogeny_ms_exp1_k_40_6.phy,29,3084,1505,906.44,4,5284,56302
phylogeny_ms_exp1_k_40_7.phy,-1,2967,1265,TO,4,31132,406884
phylogeny_ms_exp1_k_40_8.phy,-1,3516,2094,TO,3,53286,0
phylogeny_ms_exp1_k_40_9.phy,-1,3380,1826,TO,2,384947,13
phylogeny_ms_exp1_k_4_0.phy,7,631,216,1.27,4,11,18
phylogeny_ms_exp1_k_4_10.phy,49,686,419,2.07,4,147,594
phylogeny_ms_exp1_k_4_11.phy,59,662,420,1.74,4,89,265
phylogeny_ms_exp1_k_4_12.phy,14,586,317,1.17,4,25,48
phylogeny_ms_exp1_k_4_13.phy,17,676,308,1.23,4,49,116
phylogeny_ms_exp1_k_4_14.phy,34,608,457,1.86,4,109,315
phylogeny_ms_exp1_k_4_15.phy,29,635,308,1.35,4,79,324
phylogeny_ms_exp1_k_4_16.phy,25,612,245,1.29,4,41,81
phylogeny_ms_exp1_k_4_17.phy,57,644,363,2.15,4,161,639
phylogeny_ms_exp1_k_4_18.phy,43,673,455,2.0,4,115,395
phylogeny_ms_exp1_k_4_19.phy,44,479,284,1.09,4,83,255
phylogeny_ms_exp1_k_4_1.phy,76,643,398,1.73,4,84,224
phylogeny_ms_exp1_k_4_2.phy,86,661,452,5.3,4,333,1712
phylogeny_ms_exp1_k_4_3.phy,42,671,434,1.79,4,120,395
phylogeny_ms_exp1_k_4_4.phy,30,622,308,1.23,4,44,114
phylogeny_ms_exp1_k_4_5.phy,52,686,385,1.81,4,93,293
phylogeny_ms_exp1_k_4_6.phy,7,593,234,1.1,4,12,21
phylogeny_ms_exp1_k_4_7.phy,10,632,226,1.1,4,20,39
phylogeny_ms_exp1_k_4_8.phy,45,661,329,1.46,4,90,263
phylogeny_ms_exp1_k_4_9.phy,65,688,461,2.73,4,174,658
phylogeny_ms_exp1_k_6_0.phy,52,896,433,2.04,4,121,407
phylogeny_ms_exp1_k_6_10.phy,133,969,724,3275.4,4,14889,162938
phylogeny_ms_exp1_k_6_11.phy,90,894,604,35.88,4,992,6755
phylogeny_ms_exp1_k_6_12.phy,61,953,598,4.4,4,222,1035
phylogeny_ms_exp1_k_6_13.phy,65,946,457,2.66,4,204,783
phylogeny_ms_exp1_k_6_14.phy,77,951,596,11.08,4,443,2588
phylogeny_ms_exp1_k_6_15.phy,63,924,489,2.45,4,129,461
phylogeny_ms_exp1_k_6_16.phy,105,937,585,70.14,4,1250,10950
phylogeny_ms_exp1_k_6_17.phy,47,920,637,4.5,4,275,1374
phylogeny_ms_exp1_k_6_18.phy,2,881,221,1.24,4,6,10
phylogeny_ms_exp1_k_6_19.phy,82,990,606,6.68,4,294,1406
phylogeny_ms_exp1_k_6_1.phy,82,923,470,14.35,4,730,4363
phylogeny_ms_exp1_k_6_2.phy,7,938,372,1.42,4,27,54
phylogeny_ms_exp1_k_6_3.phy,90,966,674,42.35,4,1169,8624
phylogeny_ms_exp1_k_6_4.phy,73,920,626,13.01,4,616,3876
phylogeny_ms_exp1_k_6_5.phy,25,948,530,2.61,4,173,720
phylogeny_ms_exp1_k_6_6.phy,52,893,459,1.84,4,89,318
phylogeny_ms_exp1_k_6_7.phy,102,1013,641,171.7,4,2337,18959
phylogeny_ms_exp1_k_6_8.phy,52,981,542,2.88,4,167,671
phylogeny_ms_exp1_k_6_9.phy,89,955,520,16.45,4,665,4463
phylogeny_ms_exp1_k_8_0.phy,35,986,503,2.12,4,78,246
phylogeny_ms_exp1_k_8_10.phy,96,1221,649,84.38,4,1714,12228
phylogeny_ms_exp1_k_8_11.phy,55,1120,682,6.63,4,322,1954
phylogeny_ms_exp1_k_8_12.phy,94,1228,698,265.83,4,3527,40630
phylogeny_ms_exp1_k_8_13.phy,59,1011,444,2.78,4,237,980
phylogeny_ms_exp1_k_8_14.phy,74,1225,758,31.47,4,1101,7555
phylogeny_ms_exp1_k_8_15.phy,90,1150,632,188.56,4,3504,38368
phylogeny_ms_exp1_k_8_16.phy,88,1191,714,81.33,4,1570,13871
phylogeny_ms_exp1_k_8_17.phy,100,1257,717,203.52,4,3466,31806
phylogeny_ms_exp1_k_8_18.phy,64,1198,703,6.19,4,357,1536
phylogeny_ms_exp1_k_8_19.phy,66,1084,540,4.31,4,223,998
phylogeny_ms_exp1_k_8_1.phy,29,1079,573,3.76,4,278,1517
phylogeny_ms_exp1_k_8_2.phy,83,1041,682,457.41,4,7621,80798
phylogeny_ms_exp1_k_8_3.phy,84,1205,635,13.73,4,642,3677
phylogeny_ms_exp1_k_8_4.phy,13,1253,485,2.31,4,154,733
phylogeny_ms_exp1_k_8_5.phy,80,1075,684,71.36,4,2227,21150
phylogeny_ms_exp1_k_8_6.phy,94,1099,651,75.27,4,1447,13346
phylogeny_ms_exp1_k_8_7.phy,70,1206,708,18.86,4,746,5067
phylogeny_ms_exp1_k_8_8.phy,63,1178,619,6.33,4,287,1444
phylogeny_ms_exp1_k_8_9.phy,87,1192,795,143.56,4,2501,23368
phylogeny_ms_exp1_n_100_0.phy,26,945,522,18.55,4,1605,12844
phylogeny_ms_exp1_n_100_10.phy,30,934,629,872.68,4,15360,242282
phylogeny_ms_exp1_n_100_11.phy,21,978,441,1.72,4,354,1753
phylogeny_ms_exp1_n_100_12.phy,-1,1046,631,TO,4,43861,677145
phylogeny_ms_exp1_n_100_13.phy,21,1040,499,4.15,4,546,3088
phylogeny_ms_exp1_n_100_14.phy,30,1006,647,3.87,4,271,923
phylogeny_ms_exp1_n_100_15.phy,7,896,424,2.16,4,381,2375
phylogeny_ms_exp1_n_100_16.phy,42,896,574,1811.12,4,26089,355888
phylogeny_ms_exp1_n_100_17.phy,0,860,190,0.29,4,44,92
phylogeny_ms_exp1_n_100_18.phy,14,1069,548,280.51,4,14098,201119
phylogeny_ms_exp1_n_100_19.phy,14,980,337,0.65,4,151,605
phylogeny_ms_exp1_n_100_1.phy,6,1015,353,0.92,4,284,1369
phylogeny_ms_exp1_n_100_2.phy,3,972,376,0.74,4,183,680
phylogeny_ms_exp1_n_100_3.phy,8,878,341,0.81,4,175,721
phylogeny_ms_exp1_n_100_4.phy,46,923,544,297.55,4,6561,83221
phylogeny_ms_exp1_n_100_5.phy,7,1149,671,83.57,4,3950,40476
phylogeny_ms_exp1_n_100_6.phy,25,956,652,860.42,4,19481,295466
phylogeny_ms_exp1_n_100_7.phy,8,907,247,0.62,4,230,907
phylogeny_ms_exp1_n_100_8.phy,30,1043,539,50.87,4,2970,25690
phylogeny_ms_exp1_n_100_9.phy,2,908,481,2.43,4,430,2332
phylogeny_ms_exp1_n_120_0.phy,16,1139,473,5.61,4,780,4819
phylogeny_ms_exp1_n_120_10.phy,12,1204,448,2.53,4,416,2619
phylogeny_ms_exp1_n_120_11.phy,18,869,468,4.62,4,548,3497
phylogeny_ms_exp1_n_120_12.phy,28,1068,501,19.75,4,1406,12626
phylogeny_ms_exp1_n_120_13.phy,12,1090,426,2.15,4,374,2119
phylogeny_ms_exp1_n_120_14.phy,56,1294,757,115.84,4,3270,29343
phylogeny_ms_exp1_n_120_15.phy,24,1199,622,23.38,4,1549,15528
phylogeny_ms_exp1_n_120_16.phy,20,1193,424,1.02,4,157,556
phylogeny_ms_exp1_n_120_17.phy,25,1180,591,10.96,4,986,6435
phylogeny_ms_exp1_n_120_18.phy,50,1064,572,198.55,4,7615,80022
phylogeny_ms_exp1_n_120_19.phy,49,1156,613,2759.94,4,22200,296080
phylogeny_ms_exp1_n_120_1.phy,26,1130,537,13.51,4,941,8203
phylogeny_ms_exp1_n_120_2.phy,43,1032,528,655.88,4,12964,180504
phylogeny_ms_exp1_n_120_3.phy,12,1186,530,3.3,4,383,2091
phylogeny_ms_exp1_n_120_4.phy,38,1145,434,6.28,4,717,4502
phylogeny_ms_exp1_n_120_5.phy,29,1227,601,49.23,4,3403,31958
phylogeny_ms_exp1_n_120_6.phy,-1,1377,932,TO,4,76461,1272825
phylogeny_ms_exp1_n_120_7.phy,27,1118,584,32.0,4,1853,15339
phylogeny_ms_exp1_n_120_8.phy,10,1129,404,2.9,4,706,3805
phylogeny_ms_exp1_n_120_9.phy,25,1149,672,121.11,4,5036,56448
phylogeny_ms_exp1_n_140_0.phy,54,1398,608,939.28,4,14586,210465
phylogeny_ms_exp1_n_140_10.phy,-1,1486,899,TO,4,26895,378342
phylogeny_ms_exp1_n_140_11.phy,-1,1529,955,TO,4,47336,721294
phylogeny_ms_exp1_n_140_12.phy,21,1678,1003,246.24,4,4417,50411
phylogeny_ms_exp1_n_140_13.phy,-1,1492,1058,TO,3,173782,0
phylogeny_ms_exp1_n_140_14.phy,25,1543,839,182.17,4,4319,45369
phylogeny_ms_exp1_n_140_15.phy,5,1497,774,46.78,4,1865,15809
phylogeny_ms_exp1_n_140_16.phy,-1,1640,1028,TO,4,28221,404389
phylogeny_ms_exp1_n_140_17.phy,30,1304,779,92.61,4,2895,30899
phylogeny_ms_exp1_n_140_18.phy,13,1429,795,19.37,4,900,6463
phylogeny_ms_exp1_n_140_19.phy,50,1449,807,2493.8900000000003,4,24342,306402
phylogeny_ms_exp1_n_140_1.phy,70,1463,760,368.48,4,7541,93236
phylogeny_ms_exp1_n_140_2.phy,13,1124,432,1.05,4,110,287
phylogeny_ms_exp1_n_140_3.phy,10,1375,499,2.08,4,282,1601
phylogeny_ms_exp1_n_140_4.phy,45,1526,649,61.1,4,3080,27155
phylogeny_ms_exp1_n_140_5.phy,-1,1620,1016,TO,3,74182,4
phylogeny_ms_exp1_n_140_6.phy,45,1298,640,5.64,4,385,1634
phylogeny_ms_exp1_n_140_7.phy,29,1487,951,1108.7,4,14256,197840
phylogeny_ms_exp1_n_140_8.phy,56,1726,1143,973.15,4,9738,96416
phylogeny_ms_exp1_n_140_9.phy,-1,1559,964,TO,2,994061,11
phylogeny_ms_exp1_n_160_0.phy,28,1555,889,252.49,4,5298,62450
phylogeny_ms_exp1_n_160_10.phy,38,1590,795,169.32,4,4761,54429
phylogeny_ms_exp1_n_160_11.phy,54,1816,1022,144.31,4,2465,23975
phylogeny_ms_exp1_n_160_12.phy,79,1495,713,3447.91,4,21212,286804
phylogeny_ms_exp1_n_160_13.phy,45,1662,974,41.86,4,1175,8811
phylogeny_ms_exp1_n_160_14.phy,32,1877,999,251.76,4,4356,41860
phylogeny_ms_exp1_n_160_15.phy,42,1735,990,82.37,4,1526,11451
phylogeny_ms_exp1_n_160_16.phy,59,1729,936,198.78,4,4102,45590
phylogeny_ms_exp1_n_160_17.phy,2,1601,716,11.36,4,824,4845
phylogeny_ms_exp1_n_160_18.phy,-1,1969,1395,TO,3,75222,4
phylogeny_ms_exp1_n_160_19.phy,-1,1682,1107,TO,3,51174,4
phylogeny_ms_exp1_n_160_1.phy,37,1852,936,144.1,4,3594,33460
phylogeny_ms_exp1_n_160_2.phy,48,1729,881,144.94,4,2841,24223
phylogeny_ms_exp1_n_160_3.phy,68,1821,800,98.58,4,2956,23491
phylogeny_ms_exp1_n_160_4.phy,46,2064,1055,1457.16,4,17658,198310
phylogeny_ms_exp1_n_160_5.phy,13,1946,1178,175.93,4,2425,21788
phylogeny_ms_exp1_n_160_6.phy,84,1722,759,364.22,4,4585,46211
phylogeny_ms_exp1_n_160_7.phy,31,1542,367,1.53,4,187,640
phylogeny_ms_exp1_n_160_8.phy,-1,1879,1176,TO,3,72421,4
phylogeny_ms_exp1_n_160_9.phy,7,1824,744,71.36,4,2917,31631
phylogeny_ms_exp1_n_180_0.phy,50,2079,1116,351.65,4,4931,57096
phylogeny_ms_exp1_n_180_10.phy,87,1688,965,961.76,4,11128,131223
phylogeny_ms_exp1_n_180_11.phy,-1,1909,1226,TO,3,297234,0
phylogeny_ms_exp1_n_180_12.phy,68,2046,893,1323.05,4,15111,211654
phylogeny_ms_exp1_n_180_13.phy,61,1930,789,368.52,4,6348,76121
phylogeny_ms_exp1_n_180_14.phy,-1,1519,879,TO,4,32934,594714
phylogeny_ms_exp1_n_180_15.phy,47,2193,1057,3200.98,4,23039,308966
phylogeny_ms_exp1_n_180_16.phy,-1,2191,1464,TO,2,486286,0
phylogeny_ms_exp1_n_180_17.phy,33,1974,1099,289.78000000000003,4,4120,37878
phylogeny_ms_exp1_n_180_18.phy,64,2127,1270,304.26,4,2843,25038
phylogeny_ms_exp1_n_180_19.phy,-1,2102,1163,TO,3,158737,8
phylogeny_ms_exp1_n_180_1.phy,38,2037,1033,1566.3700000000001,4,20987,262031
phylogeny_ms_exp1_n_180_2.phy,51,1968,1362,3338.47,4,13422,201315
phylogeny_ms_exp1_n_180_3.phy,79,1633,1068,2053.62,4,15394,211424
phylogeny_ms_exp1_n_180_4.phy,-1,1908,1004,TO,4,77914,1504536
phylogeny_ms_exp1_n_180_5.phy,65,1663,953,768.89,4,8486,107738
phylogeny_ms_exp1_n_180_6.phy,-1,2177,1155,TO,4,23948,288620
phylogeny_ms_exp1_n_180_7.phy,49,1849,988,1009.27,4,19379,294502
phylogeny_ms_exp1_n_180_8.phy,73,1700,913,134.52,4,2866,25612
phylogeny_ms_exp1_n_180_9.phy,60,1817,1052,586.64,4,6491,75684
phylogeny_ms_exp1_n_200_0.phy,9,2458,1213,111.39,4,2450,26187
phylogeny_ms_exp1_n_200_10.phy,-1,2369,1449,TO,3,84393,0
phylogeny_ms_exp1_n_200_11.phy,-1,2297,1187,TO,3,92765,10
phylogeny_ms_exp1_n_200_12.phy,-1,2246,1414,TO,3,164459,0
phylogeny_ms_exp1_n_200_13.phy,69,1805,965,230.81,4,3565,37607
phylogeny_ms_exp1_n_200_14.phy,-1,2097,1408,TO,3,118755,0
phylogeny_ms_exp1_n_200_15.phy,11,2348,1264,52.51,4,898,6238
phylogeny_ms_exp1_n_200_16.phy,71,2199,1137,277.62,4,3644,35462
phylogeny_ms_exp1_n_200_17.phy,84,1811,916,477.26,4,6963,88753
phylogeny_ms_exp1_n_200_18.phy,64,1884,1042,265.5,4,3448,33313
phylogeny_ms_exp1_n_200_19.phy,-1,2467,1297,TO,3,91912,4
phylogeny_ms_exp1_n_200_1.phy,8,2026,716,9.33,4,531,3248
phylogeny_ms_exp1_n_200_2.phy,-1,2460,1393,TO,4,26210,380213
phylogeny_ms_exp1_n_200_3.phy,15,2323,1156,72.42,4,1668,17159
phylogeny_ms_exp1_n_200_4.phy,94,2007,1171,1483.1000000000001,4,13551,149208
phylogeny_ms_exp1_n_200_5.phy,65,1905,768,40.48,4,1571,12377
phylogeny_ms_exp1_n_200_6.phy,38,2487,1190,635.38,4,8300,86989
phylogeny_ms_exp1_n_200_7.phy,-1,2405,1535,TO,2,523147,0
phylogeny_ms_exp1_n_200_8.phy,91,2335,840,161.51,4,2750,22621
phylogeny_ms_exp1_n_200_9.phy,-1,2380,1479,TO,2,271352,4
phylogeny_ms_exp1_n_20_0.phy,0,90,39,0.02,4,25,54
phylogeny_ms_exp1_n_20_10.phy,0,96,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_11.phy,0,80,0,0.02,1,0,0
phylogeny_ms_exp1_n_20_12.phy,0,91,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_13.phy,0,99,22,0.01,4,4,7
phylogeny_ms_exp1_n_20_14.phy,1,90,21,0.01,4,2,4
phylogeny_ms_exp1_n_20_15.phy,0,122,13,0.03,4,5,10
phylogeny_ms_exp1_n_20_16.phy,0,80,21,0.01,4,2,4
phylogeny_ms_exp1_n_20_17.phy,0,67,0,0.02,1,0,0
phylogeny_ms_exp1_n_20_18.phy,0,87,0,0.03,1,0,0
phylogeny_ms_exp1_n_20_19.phy,0,86,0,0.03,1,0,0
phylogeny_ms_exp1_n_20_1.phy,1,105,24,0.03,4,26,74
phylogeny_ms_exp1_n_20_2.phy,0,88,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_3.phy,0,97,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_4.phy,0,95,0,0.02,1,0,0
phylogeny_ms_exp1_n_20_5.phy,0,76,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_6.phy,0,70,0,0.01,1,0,0
phylogeny_ms_exp1_n_20_7.phy,0,75,24,0.02,4,5,10
phylogeny_ms_exp1_n_20_8.phy,0,98,24,0.01,4,5,10
phylogeny_ms_exp1_n_20_9.phy,0,117,0,0.03,1,0,0
phylogeny_ms_exp1_n_220_0.phy,-1,2728,1719,TO,2,258804,0
phylogeny_ms_exp1_n_220_10.phy,32,2475,1338,206.34,4,2138,19722
phylogeny_ms_exp1_n_220_11.phy,41,2448,1470,1970.94,4,10777,142078
phylogeny_ms_exp1_n_220_12.phy,-1,2645,1858,TO,2,526506,4
phylogeny_ms_exp1_n_220_13.phy,9,2831,1506,1193.51,4,10105,112058
phylogeny_ms_exp1_n_220_14.phy,-1,2675,1318,TO,3,49769,8
phylogeny_ms_exp1_n_220_15.phy,-1,2737,1549,TO,2,412571,0
phylogeny_ms_exp1_n_220_16.phy,-1,2044,1108,TO,4,69652,1253922
phylogeny_ms_exp1_n_220_17.phy,1,2836,1335,93.24,4,913,6243
phylogeny_ms_exp1_n_220_18.phy,40,2590,1413,310.52,4,2106,22400
phylogeny_ms_exp1_n_220_19.phy,43,2524,1533,1330.78,4,8670,96850
phylogeny_ms_exp1_n_220_1.phy,25,2215,682,4.28,4,139,534
phylogeny_ms_exp1_n_220_2.phy,-1,2956,1640,TO,3,56899,7
phylogeny_ms_exp1_n_220_3.phy,76,2248,1201,3475.68,4,18354,242167
phylogeny_ms_exp1_n_220_4.phy,-1,2593,1644,TO,3,82226,11
phylogeny_ms_exp1_n_220_5.phy,48,2270,1521,884.13,4,5304,60271
phylogeny_ms_exp1_n_220_6.phy,-1,2582,1536,TO,2,641226,8
phylogeny_ms_exp1_n_220_7.phy,49,2402,996,126.76,4,2521,23175
phylogeny_ms_exp1_n_220_8.phy,-1,2338,1463,TO,4,17954,252601
phylogeny_ms_exp1_n_220_9.phy,-1,2332,1465,TO,2,1551282,0
phylogeny_ms_exp1_n_240_0.phy,-1,2696,1274,TO,4,21131,323648
phylogeny_ms_exp1_n_240_10.phy,-1,2678,1599,TO,3,208109,0
phylogeny_ms_exp1_n_240_11.phy,-1,3174,1964,TO,2,605609,4
phylogeny_ms_exp1_n_240_12.phy,-1,2766,1571,TO,2,257582,4
phylogeny_ms_exp1_n_240_13.phy,-1,2817,1510,TO,2,387712,4
phylogeny_ms_exp1_n_240_14.phy,-1,2694,1473,TO,3,244329,0
phylogeny_ms_exp1_n_240_15.phy,-1,2910,1620,TO,2,321012,0
phylogeny_ms_exp1_n_240_16.phy,-1,2671,1471,TO,3,47300,4
phylogeny_ms_exp1_n_240_17.phy,-1,2860,1414,TO,3,35242,0
phylogeny_ms_exp1_n_240_18.phy,-1,3083,2050,TO,2,462050,0
phylogeny_ms_exp1_n_240_19.phy,73,2713,1405,1117.78,4,9894,108919
phylogeny_ms_exp1_n_240_1.phy,-1,2288,1442,TO,3,58453,0
phylogeny_ms_exp1_n_240_2.phy,-1,2820,1559,TO,2,345856,0
phylogeny_ms_exp1_n_240_3.phy,43,2453,1220,581.04,4,7600,85067
phylogeny_ms_exp1_n_240_4.phy,39,2788,1662,3300.8,4,11909,180426
phylogeny_ms_exp1_n_240_5.phy,29,2687,1289,96.19,4,1121,8279
phylogeny_ms_exp1_n_240_6.phy,-1,3121,1867,TO,3,109722,0
phylogeny_ms_exp1_n_240_7.phy,-1,2991,1839,TO,2,230822,0
phylogeny_ms_exp1_n_240_8.phy,-1,2876,1773,TO,3,128126,0
phylogeny_ms_exp1_n_240_9.phy,26,2755,1542,2077.77,4,11901,141159
phylogeny_ms_exp1_n_260_0.phy,48,2903,1626,1449.71,4,6605,74701
phylogeny_ms_exp1_n_260_10.phy,-1,2508,1659,TO,2,284770,0
phylogeny_ms_exp1_n_260_11.phy,12,3064,1681,361.44,4,1980,15621
phylogeny_ms_exp1_n_260_12.phy,-1,3211,2104,TO,2,187251,0
phylogeny_ms_exp1_n_260_13.phy,17,3091,1822,2861.71,4,9480,118285
phylogeny_ms_exp1_n_260_14.phy,-1,3161,1614,TO,2,646472,0
phylogeny_ms_exp1_n_260_15.phy,-1,2930,1795,TO,3,54836,0
phylogeny_ms_exp1_n_260_16.phy,129,2372,1205,3357.76,4,16221,197335
phylogeny_ms_exp1_n_260_17.phy,-1,3514,1885,TO,3,18536,0
phylogeny_ms_exp1_n_260_18.phy,-1,2610,1648,TO,3,131603,0
phylogeny_ms_exp1_n_260_19.phy,50,2462,1393,350.23,4,4971,48007
phylogeny_ms_exp1_n_260_1.phy,-1,2965,1450,TO,4,15671,211601
phylogeny_ms_exp1_n_260_2.phy,36,2998,1492,497.4,4,3948,42894
phylogeny_ms_exp1_n_260_3.phy,-1,2692,1647,TO,3,80533,4
phylogeny_ms_exp1_n_260_4.phy,-1,3348,1951,TO,2,434615,4
phylogeny_ms_exp1_n_260_5.phy,-1,2777,1546,TO,4,20594,356372
phylogeny_ms_exp1_n_260_6.phy,-1,2974,1539,TO,3,49048,4
phylogeny_ms_exp1_n_260_7.phy,-1,3034,1754,TO,3,83742,0
phylogeny_ms_exp1_n_260_8.phy,66,2801,1651,2730.98,4,15291,238286
phylogeny_ms_exp1_n_260_9.phy,-1,3367,1965,TO,3,82007,8
phylogeny_ms_exp1_n_280_0.phy,83,3195,1696,2343.41,4,8685,107247
phylogeny_ms_exp1_n_280_10.phy,23,2914,1472,147.89000000000001,4,960,10079
phylogeny_ms_exp1_n_280_11.phy,47,2968,1142,270.09,4,4265,42903
phylogeny_ms_exp1_n_280_12.phy,93,3130,1482,1058.19,4,6366,71258
phylogeny_ms_exp1_n_280_13.phy,-1,3546,2053,TO,3,35630,4
phylogeny_ms_exp1_n_280_14.phy,17,2771,1064,17.52,4,435,2661
phylogeny_ms_exp1_n_280_15.phy,-1,3003,1639,TO,3,189852,0
phylogeny_ms_exp1_n_280_16.phy,-1,3284,1732,TO,3,112064,0
phylogeny_ms_exp1_n_280_17.phy,-1,3428,1837,TO,3,48305,0
phylogeny_ms_exp1_n_280_18.phy,-1,3175,1730,TO,3,158909,8
phylogeny_ms_exp1_n_280_19.phy,94,2446,1525,850.85,4,4309,46812
phylogeny_ms_exp1_n_280_1.phy,27,3083,1090,31.17,4,598,3640
phylogeny_ms_exp1_n_280_2.phy,24,3028,1309,237.46,4,2647,28115
phylogeny_ms_exp1_n_280_3.phy,-1,3186,2122,TO,3,11762,0
phylogeny_ms_exp1_n_280_4.phy,-1,3458,1990,TO,3,29873,0
phylogeny_ms_exp1_n_280_5.phy,-1,3284,1960,TO,2,158978,0
phylogeny_ms_exp1_n_280_6.phy,-1,3412,1863,TO,3,101351,4
phylogeny_ms_exp1_n_280_7.phy,-1,3494,1963,TO,3,87276,0
phylogeny_ms_exp1_n_280_8.phy,-1,3559,2085,TO,2,110277,0
phylogeny_ms_exp1_n_280_9.phy,-1,3184,2079,TO,3,52983,4
phylogeny_ms_exp1_n_300_0.phy,13,3354,1143,45.94,4,813,5153
phylogeny_ms_exp1_n_300_10.phy,-1,3560,1896,TO,3,34960,8
phylogeny_ms_exp1_n_300_11.phy,-1,3826,2214,TO,2,212280,4
phylogeny_ms_exp1_n_300_12.phy,-1,2951,1795,TO,4,12025,151729
phylogeny_ms_exp1_n_300_13.phy,-1,3813,2086,TO,2,482259,7
phylogeny_ms_exp1_n_300_14.phy,-1,3074,1855,TO,3,90363,0
phylogeny_ms_exp1_n_300_15.phy,-1,3912,2225,TO,2,154433,0
phylogeny_ms_exp1_n_300_16.phy,-1,3834,2007,TO,2,196603,11
phylogeny_ms_exp1_n_300_17.phy,-1,3769,2543,TO,2,137244,0
phylogeny_ms_exp1_n_300_18.phy,-1,3874,1783,TO,2,209400,0
phylogeny_ms_exp1_n_300_19.phy,64,3197,1210,24.7,4,330,1517
phylogeny_ms_exp1_n_300_1.phy,-1,3853,1886,TO,3,23295,0
phylogeny_ms_exp1_n_300_2.phy,-1,3496,1763,TO,3,72254,0
phylogeny_ms_exp1_n_300_3.phy,-1,3547,1684,TO,3,79845,0
phylogeny_ms_exp1_n_300_4.phy,84,3285,1909,2208.98,4,7588,97417
phylogeny_ms_exp1_n_300_5.phy,-1,3105,1844,TO,3,52040,8
phylogeny_ms_exp1_n_300_6.phy,78,2812,1069,40.47,4,751,4305
phylogeny_ms_exp1_n_300_7.phy,45,2952,1664,3411.11,4,13512,200570
phylogeny_ms_exp1_n_300_8.phy,-1,2715,1643,TO,3,156896,0
phylogeny_ms_exp1_n_300_9.phy,-1,3772,1776,TO,3,46381,31
phylogeny_ms_exp1_n_320_0.phy,-1,3227,1841,TO,3,25620,0
phylogeny_ms_exp1_n_320_10.phy,-1,3880,1975,TO,2,228472,0
phylogeny_ms_exp1_n_320_11.phy,-1,4102,2346,TO,2,220812,0
phylogeny_ms_exp1_n_320_12.phy,26,3575,1794,3325.67,4,13825,193104
phylogeny_ms_exp1_n_320_13.phy,68,3988,1695,1167.97,4,5163,47837
phylogeny_ms_exp1_n_320_14.phy,-1,4449,2790,TO,2,512084,0
phylogeny_ms_exp1_n_320_15.phy,-1,3949,2206,TO,2,200421,0
phylogeny_ms_exp1_n_320_16.phy,-1,4023,2527,TO,2,613828,0
phylogeny_ms_exp1_n_320_17.phy,-1,3873,2269,TO,3,58322,0
phylogeny_ms_exp1_n_320_18.phy,-1,3657,1905,TO,3,30900,0
phylogeny_ms_exp1_n_320_19.phy,-1,3810,2344,TO,2,342333,0
phylogeny_ms_exp1_n_320_1.phy,-1,4053,1953,TO,2,126144,0
phylogeny_ms_exp1_n_320_2.phy,-1,4519,2705,TO,2,662765,4
phylogeny_ms_exp1_n_320_3.phy,-1,3796,2357,TO,2,846473,10
phylogeny_ms_exp1_n_320_4.phy,-1,4377,2723,TO,2,456934,0
phylogeny_ms_exp1_n_320_5.phy,77,3901,1741,663.08,4,3177,27757
phylogeny_ms_exp1_n_320_6.phy,-1,3685,2004,TO,2,228554,7
phylogeny_ms_exp1_n_320_7.phy,87,3902,1981,1381.37,4,5566,59998
phylogeny_ms_exp1_n_320_8.phy,-1,4078,2348,TO,3,37820,13
phylogeny_ms_exp1_n_320_9.phy,-1,3395,2145,TO,3,68600,4
phylogeny_ms_exp1_n_340_0.phy,48,3210,1317,26.52,4,237,1061
phylogeny_ms_exp1_n_340_10.phy,-1,3951,1895,TO,3,95618,27
phylogeny_ms_exp1_n_340_11.phy,-1,4056,2193,TO,2,178105,0
phylogeny_ms_exp1_n_340_12.phy,-1,4347,1886,TO,4,12992,146003
phylogeny_ms_exp1_n_340_13.phy,-1,4323,2221,TO,3,22309,4
phylogeny_ms_exp1_n_340_14.phy,79,4021,1778,2502.66,4,8104,102296
phylogeny_ms_exp1_n_340_15.phy,-1,4298,2541,TO,2,145328,0
phylogeny_ms_exp1_n_340_16.phy,-1,3857,1836,TO,4,13372,161473
phylogeny_ms_exp1_n_340_17.phy,27,4251,1926,675.3,4,3646,34841
phylogeny_ms_exp1_n_340_18.phy,-1,4355,2538,TO,2,581972,0
phylogeny_ms_exp1_n_340_19.phy,-1,4482,2679,TO,2,221826,4
phylogeny_ms_exp1_n_340_1.phy,-1,4129,2715,TO,2,518155,0
phylogeny_ms_exp1_n_340_2.phy,-1,3615,2331,TO,3,20960,4
phylogeny_ms_exp1_n_340_3.phy,-1,3365,2215,TO,3,44065,4
phylogeny_ms_exp1_n_340_4.phy,84,3638,1471,667.8,4,5033,53459
phylogeny_ms_exp1_n_340_5.phy,-1,4039,2122,TO,3,17086,12
phylogeny_ms_exp1_n_340_6.phy,-1,4280,2105,TO,3,82033,0
phylogeny_ms_exp1_n_340_7.phy,-1,4448,2481,TO,2,447169,8
